order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_percent
3407,2024-10-13,C0484,P037,West,4,494.82,0
3408,2024-10-08,C0183,P048,East,2,72.64,15
3409,2026-02-02,C0483,P012,South,1,305.36,20
3410,2025-03-12,C0044,P018,West,1,251.54,15
3411,2025-01-07,C0239,P046,East,3,211.94,20
3412,2025-07-16,C0332,P005,West,3,447.38,15
3413,2024-04-12,C0330,P040,North,3,397.05,15
3414,2024-11-01,C0326,P034,East,5,148.57,10
3415,2024-08-27,C0052,P033,West,3,177.73,10
3416,2024-05-24,C0359,P047,West,3,380.73,0
3417,2024-12-06,C0081,P013,East,2,452.84,15
3418,2024-07-15,C0202,P039,North,1,113.23,15
3419,2024-05-22,C0195,P021,North,3,148.55,10
3420,2025-04-12,C0372,P026,South,3,444.06,15
3421,2025-11-22,C0182,P039,West,3,332.66,5
3422,2024-04-05,C0183,P028,South,1,316.67,20
3423,2025-12-03,C0415,P028,West,1,88.33,15
3424,2026-02-23,C0053,P021,West,5,328.17,20
3425,2024-12-04,C0405,P006,West,2,189.6,0
3426,2024-06-09,C0159,P034,South,5,218.32,15
3427,2024-11-02,C0348,P024,West,1,476.09,10
3428,2024-11-20,C0013,P010,South,1,108.18,0
3429,2024-06-01,C0479,P036,West,2,432.67,10
3430,2024-07-11,C0128,P013,North,5,308.43,0
3431,2024-09-24,C0451,P008,East,2,361.9,20
3432,2025-10-30,C0279,P006,East,4,431.11,0
3433,2025-03-12,C0332,P039,North,2,433.98,0
3434,2025-04-02,C0059,P019,North,2,164.63,0
3435,2025-03-09,C0068,P012,East,1,475.77,5
3436,2025-10-08,C0155,P019,West,1,345.07,10
3437,2025-11-13,C0439,P022,East,5,58.94,0
3438,2024-05-07,C0251,P019,South,1,50.02,0
3439,2025-02-20,C0472,P003,South,2,493.36,5
3440,2025-07-26,C0237,P044,South,2,284.16,5
3441,2026-01-28,C0375,P002,West,4,498.77,15
3442,2025-08-08,C0115,P028,East,1,257.96,10
3443,2025-06-02,C0441,P021,South,2,223.11,0
3444,2025-12-22,C0150,P033,East,5,76.91,5
3445,2025-09-08,C0117,P030,West,3,494.81,15
3446,2026-02-09,C0370,P045,South,3,366.8,5
3447,2024-12-20,C0399,P028,South,2,119.6,20
3448,2025-02-10,C0286,P004,South,3,115.27,15
3449,2026-01-17,C0415,P028,West,1,138.79,0
3450,2025-02-12,C0110,P037,East,1,183.51,10
3451,2025-07-27,C0310,P008,East,4,307.15,10
3452,2025-11-16,C0487,P033,South,4,136.89,10
3453,2024-07-02,C0013,P002,South,5,442.86,15
3454,2024-08-16,C0075,P005,East,2,120.6,10
3455,2024-04-07,C0140,P023,East,4,375.11,5
3456,2026-02-25,C0347,P033,East,4,240.53,5
3457,2024-11-21,C0256,P029,West,1,96.49,0
3458,2025-02-06,C0281,P024,North,1,279.76,0
3459,2024-08-30,C0102,P027,West,2,274.95,10
3460,2025-12-24,C0220,P011,West,1,199.97,5
3461,2025-11-18,C0442,P024,East,5,71.83,20
3462,2024-06-20,C0320,P050,West,1,436.39,5
3463,2025-08-23,C0416,P022,West,3,400.44,15
3464,2025-08-29,C0282,P027,West,5,139.16,15
3465,2024-05-10,C0368,P038,North,5,278.34,15
3466,2024-11-09,C0003,P025,North,5,261.44,15
3467,2024-12-26,C0434,P035,South,3,136.9,15
3468,2025-06-26,C0439,P050,South,5,255.06,15
3469,2025-04-11,C0455,P050,East,1,149.57,5
3470,2024-09-21,C0213,P003,South,2,97.33,10
3471,2024-12-02,C0450,P049,South,4,418.42,10
3472,2024-07-29,C0483,P004,West,5,417.51,5
3473,2024-11-10,C0082,P011,East,3,209.02,0
3474,2025-05-09,C0111,P036,South,5,205.88,15
3475,2025-03-17,C0269,P006,South,5,443.08,10
3476,2026-03-07,C0332,P014,West,2,183.7,0
3477,2026-01-28,C0497,P028,East,5,425.48,5
3478,2025-01-15,C0370,P002,West,3,214.07,15
3479,2024-10-17,C0133,P009,North,5,353.86,0
3480,2025-09-21,C0175,P015,West,1,483.56,5
3481,2025-02-03,C0455,P021,East,5,310.74,20
3482,2025-12-25,C0260,P023,East,2,96.68,0
3483,2025-04-23,C0104,P040,South,1,418.8,5
3484,2025-01-28,C0173,P024,North,4,148.48,15
3485,2025-03-18,C0130,P037,North,5,153.83,15
3486,2024-08-09,C0118,P024,West,4,435.47,5
3487,2025-08-20,C0042,P033,North,5,293.51,10
3488,2025-12-05,C0156,P044,South,3,405.4,15
3489,2025-11-05,C0354,P012,East,5,330.72,10
3490,2026-02-17,C0227,P013,East,2,343.08,10
3491,2025-07-20,C0135,P015,East,5,66.23,5
3492,2024-08-22,C0082,P017,West,5,127.3,20
3493,2024-03-30,C0071,P033,South,4,469.79,20
3494,2025-03-27,C0075,P020,North,4,343.03,10
3495,2026-02-23,C0405,P040,East,4,106.48,20
3496,2025-05-14,C0307,P024,West,1,462.54,15
3497,2024-12-17,C0205,P048,South,1,196.68,5
3498,2025-10-01,C0091,P041,North,3,196.93,10
3499,2025-09-11,C0375,P024,West,1,77.28,5
3500,2025-01-03,C0289,P031,East,1,310.42,0
3501,2024-08-08,C0060,P002,East,3,299.61,5
3502,2025-11-19,C0334,P049,East,4,420.77,0
3503,2025-09-16,C0171,P044,South,5,361.84,20
3504,2024-06-22,C0044,P038,North,1,452.02,10
3505,2026-03-03,C0478,P025,North,5,107.64,0
3506,2025-05-09,C0460,P008,North,4,240.54,0
3507,2025-07-25,C0481,P039,South,1,188.37,15
3508,2025-10-28,C0152,P014,West,4,297.48,5
3509,2024-05-08,C0259,P031,North,2,125.02,15
3510,2025-10-05,C0183,P032,West,2,257.78,10
3511,2024-12-22,C0382,P049,North,2,355.47,5
3512,2024-04-20,C0261,P008,East,3,376.28,10
3513,2024-10-10,C0019,P037,West,2,92.64,0
3514,2025-09-03,C0066,P035,West,1,75.76,10
3515,2025-03-26,C0475,P030,West,1,133.15,15
3516,2024-12-18,C0165,P048,West,3,412.06,15
3517,2024-10-23,C0328,P023,West,1,130.45,5
3518,2024-07-24,C0029,P022,East,5,81.07,15
3519,2025-05-12,C0180,P012,South,4,441.32,5
3520,2025-08-23,C0398,P006,West,4,260.19,5
3521,2025-09-04,C0067,P017,West,2,421.02,0
3522,2024-04-27,C0091,P004,East,1,142.8,10
3523,2025-05-12,C0366,P001,North,3,480.95,15
3524,2026-02-27,C0335,P036,North,5,201.82,20
3525,2024-07-03,C0359,P019,West,5,163.94,15
3526,2025-08-25,C0346,P047,South,1,339.02,0
3527,2024-08-22,C0002,P028,South,4,380.36,5
3528,2025-08-21,C0421,P030,East,4,260.41,10
3529,2025-09-18,C0347,P042,South,1,294.6,15
3530,2024-09-20,C0354,P011,North,1,402.18,10
3531,2024-11-29,C0435,P039,West,4,149.2,15
3532,2024-06-18,C0204,P012,East,4,360.55,0
3533,2024-10-14,C0276,P026,South,5,162.99,15
3534,2024-08-30,C0487,P001,East,4,272.68,10
3535,2024-09-02,C0131,P020,South,2,271.07,20
3536,2025-09-05,C0053,P022,North,4,257.47,10
3537,2024-10-19,C0063,P017,East,5,408.11,15
3538,2024-10-04,C0323,P023,East,4,156.94,10
3539,2024-08-06,C0379,P034,East,3,99.32,10
3540,2024-06-14,C0388,P021,West,2,187.14,10
3541,2024-06-01,C0375,P021,East,5,234.27,15
3542,2025-12-17,C0277,P043,East,5,312.48,10
3543,2024-06-03,C0225,P008,West,1,375.18,5
3544,2024-08-04,C0228,P009,North,1,110.45,10
3545,2024-11-15,C0381,P014,South,4,208.21,10
3546,2025-04-03,C0451,P038,East,5,271.89,0
3547,2024-08-03,C0172,P008,East,1,202.82,10
3548,2024-05-02,C0221,P045,East,1,95.28,15
3549,2024-07-22,C0397,P010,East,5,384.43,15
3550,2025-04-22,C0222,P034,South,4,227.69,10
3551,2024-07-15,C0304,P029,North,5,290.3,0
3552,2026-01-31,C0074,P032,North,2,314.12,20
3553,2025-09-17,C0262,P042,South,1,69.94,15
3554,2025-05-16,C0276,P007,East,2,431.52,10
3555,2025-03-24,C0397,P007,East,2,54.29,0
3556,2025-11-22,C0225,P009,East,4,340.74,15
3557,2025-08-01,C0266,P049,South,5,451.65,15
3558,2024-09-15,C0369,P040,West,4,320.96,15
3559,2024-10-02,C0061,P047,East,1,308.41,5
3560,2025-07-22,C0451,P017,South,4,492.76,10
3561,2024-05-12,C0445,P011,West,4,490.29,0
3562,2025-12-30,C0173,P014,South,4,196.39,10
3563,2024-11-17,C0002,P001,East,3,166.92,5
3564,2025-04-19,C0144,P018,West,1,78.42,20
3565,2024-05-15,C0075,P003,West,5,498.46,5
3566,2024-04-05,C0309,P013,South,1,378.59,20
3567,2024-05-08,C0161,P003,South,3,472.12,20
3568,2025-07-08,C0171,P042,South,1,389.01,15
3569,2026-02-22,C0188,P030,West,3,188.09,20
3570,2025-08-26,C0170,P046,North,4,435.2,0
3571,2025-02-23,C0093,P011,West,2,490.01,20
3572,2025-05-13,C0498,P037,North,2,373.55,5
3573,2025-06-08,C0159,P033,West,2,370.98,15
3574,2025-10-01,C0253,P043,East,1,480.86,5
3575,2025-04-30,C0171,P045,East,4,110.04,0
3576,2024-07-24,C0012,P011,North,2,218.62,15
3577,2025-03-11,C0028,P037,West,5,247.61,5
3578,2025-07-20,C0157,P016,East,2,411.58,10
3579,2024-09-03,C0002,P033,North,1,114.89,5
3580,2025-05-13,C0193,P015,East,3,376.07,10
3581,2024-04-29,C0390,P007,East,4,291.47,0
3582,2024-09-01,C0004,P034,East,3,179.21,15
3583,2025-06-24,C0109,P026,East,3,239.63,10
3584,2025-08-07,C0264,P027,South,2,356.78,0
3585,2024-04-25,C0426,P019,West,1,469.93,10
3586,2024-10-14,C0248,P023,North,5,332.26,5
3587,2024-05-13,C0158,P005,East,3,212.15,0
3588,2026-01-04,C0090,P047,East,2,212.58,15
3589,2025-12-11,C0392,P028,East,4,198.76,10
3590,2025-03-07,C0360,P043,West,1,231.01,20
3591,2024-07-09,C0154,P022,North,5,408.6,5
3592,2024-07-13,C0009,P048,East,4,326.44,5
3593,2025-01-04,C0184,P018,South,4,424.44,0
3594,2025-02-16,C0366,P031,East,1,363.1,0
3595,2026-02-20,C0216,P018,South,3,249.04,15
3596,2025-10-13,C0487,P027,South,3,229.2,5
3597,2025-08-29,C0266,P049,East,4,378.48,0
3598,2024-08-21,C0434,P026,South,5,351.97,20
3599,2024-07-02,C0086,P035,East,5,99.04,15
3600,2024-06-28,C0498,P012,East,2,448.75,5
3601,2025-08-08,C0431,P031,North,3,112.28,0
3602,2025-10-05,C0403,P038,West,4,262.61,15
3603,2024-12-05,C0385,P028,South,5,260.17,15
3604,2024-07-12,C0319,P035,East,4,246.61,5
3605,2025-01-24,C0457,P021,West,5,338.05,10
3606,2025-02-13,C0070,P016,East,4,498.07,10
3607,2024-07-03,C0404,P044,West,1,478.03,0
3608,2025-02-01,C0221,P016,West,1,177.91,5
3609,2024-07-18,C0157,P027,North,3,205.41,15
3610,2025-10-13,C0037,P023,East,3,387.54,0
3611,2026-02-27,C0101,P037,North,4,456.12,10
3612,2024-10-20,C0321,P006,East,4,301.84,5
3613,2024-04-27,C0488,P024,South,2,215.17,15
3614,2024-08-19,C0081,P009,North,2,333.86,15
3615,2024-07-29,C0446,P023,North,1,276.95,5
3616,2024-12-24,C0297,P021,East,3,287.09,15
3617,2025-10-11,C0353,P028,North,2,165.99,5
3618,2024-12-29,C0441,P025,North,4,481.19,5
3619,2025-09-30,C0210,P009,East,1,478.66,15
3620,2024-10-19,C0207,P034,South,1,454.62,5
3621,2025-05-08,C0026,P004,North,2,219.39,20
3622,2024-07-30,C0387,P014,South,3,56.0,20
3623,2026-02-07,C0265,P046,South,3,474.89,15
3624,2025-01-10,C0034,P032,West,3,379.32,10
3625,2025-09-03,C0011,P043,East,5,109.8,15
3626,2025-06-28,C0363,P015,West,4,408.33,5
3627,2025-10-28,C0233,P002,West,4,143.54,10
3628,2026-03-07,C0452,P022,East,4,146.43,5
3629,2025-02-25,C0342,P046,North,1,174.78,0
3630,2025-07-12,C0197,P049,West,2,248.34,20
3631,2025-01-06,C0246,P005,West,3,335.03,15
3632,2025-05-04,C0395,P024,East,1,437.72,15
3633,2026-02-16,C0467,P040,North,3,444.01,5
3634,2025-12-24,C0041,P025,West,4,408.48,15
3635,2024-05-05,C0111,P028,South,4,426.82,0
3636,2025-03-27,C0380,P009,West,4,474.93,10
3637,2024-09-30,C0207,P025,North,1,453.06,15
3638,2025-02-14,C0408,P040,South,3,399.57,0
3639,2025-04-06,C0019,P019,East,1,309.2,10
3640,2025-09-01,C0060,P045,East,3,379.94,15
3641,2025-02-05,C0172,P037,North,1,298.43,0
3642,2025-02-11,C0371,P036,South,2,499.07,20
3643,2025-06-05,C0416,P022,South,1,89.97,15
3644,2025-03-27,C0317,P046,North,4,490.66,5
3645,2024-06-14,C0306,P026,East,4,354.23,5
3646,2025-09-13,C0238,P033,West,3,382.29,20
3647,2025-09-05,C0063,P023,East,3,410.37,20
3648,2024-03-26,C0379,P029,South,2,388.61,0
3649,2025-12-06,C0078,P012,East,1,216.05,0
3650,2025-07-12,C0030,P042,East,4,56.08,20
3651,2024-09-28,C0461,P002,West,5,274.35,15
3652,2026-03-16,C0346,P021,East,3,416.34,0
3653,2025-12-18,C0139,P014,North,4,156.75,0
3654,2024-06-05,C0035,P023,West,5,379.9,10
3655,2025-09-19,C0415,P010,South,4,393.18,5
3656,2025-06-24,C0108,P025,North,4,271.67,10
3657,2025-10-05,C0195,P049,West,5,297.77,20
3658,2025-10-02,C0313,P036,North,4,145.12,20
3659,2025-02-11,C0432,P025,South,4,249.93,0
3660,2024-09-27,C0442,P012,North,1,463.47,5
3661,2024-05-11,C0336,P034,South,3,407.34,15
3662,2024-12-29,C0117,P023,West,5,219.13,5
3663,2025-03-16,C0059,P004,North,1,74.36,15
3664,2026-03-04,C0145,P022,East,5,466.56,5
3665,2024-09-26,C0126,P006,East,2,287.57,5
3666,2025-06-15,C0361,P045,East,4,64.76,5
3667,2025-11-04,C0390,P049,East,3,81.02,0
3668,2025-01-21,C0275,P032,South,1,205.54,0
3669,2024-08-04,C0132,P013,North,2,80.75,5
3670,2025-07-04,C0429,P032,North,3,72.86,10
3671,2025-08-07,C0111,P007,East,5,486.99,0
3672,2025-08-03,C0035,P021,South,1,387.34,0
3673,2024-09-09,C0474,P042,South,1,416.15,15
3674,2024-11-10,C0280,P004,North,3,204.38,20
3675,2026-02-23,C0068,P030,West,2,308.89,20
3676,2024-10-18,C0086,P038,East,5,292.3,20
3677,2024-09-12,C0197,P012,East,1,145.3,15
3678,2025-11-26,C0219,P028,South,1,426.87,20
3679,2026-02-01,C0367,P003,West,4,233.22,15
3680,2024-09-08,C0153,P001,West,4,360.33,10
3681,2024-11-28,C0115,P002,East,2,463.61,20
3682,2025-10-12,C0392,P047,East,1,332.4,10
3683,2025-08-05,C0024,P050,South,4,496.26,15
3684,2024-11-15,C0356,P029,South,3,280.83,0
3685,2025-03-07,C0157,P019,East,1,325.87,10
3686,2025-08-05,C0131,P008,West,2,106.38,20
3687,2025-12-08,C0449,P008,East,2,483.52,20
3688,2024-08-10,C0499,P047,East,4,201.86,15
3689,2024-07-09,C0006,P037,East,5,197.25,20
3690,2025-07-28,C0253,P015,North,4,281.53,10
3691,2024-08-20,C0333,P039,East,4,219.7,0
3692,2025-05-03,C0402,P029,South,1,385.82,20
3693,2026-02-24,C0259,P046,North,2,429.86,10
3694,2025-10-01,C0146,P006,South,2,261.95,0
3695,2025-01-25,C0345,P022,North,3,206.6,10
3696,2025-04-19,C0194,P038,West,1,121.21,5
3697,2025-03-02,C0260,P008,North,4,335.73,10
3698,2024-09-16,C0027,P047,North,2,490.14,5
3699,2025-10-08,C0484,P039,East,3,323.99,5
3700,2025-04-08,C0321,P034,West,3,115.64,15
3701,2024-07-05,C0411,P044,South,1,494.66,15
3702,2024-10-10,C0030,P027,North,2,160.92,20
3703,2024-04-16,C0201,P021,South,2,54.18,0
3704,2025-07-15,C0275,P049,South,4,322.33,0
3705,2024-04-20,C0268,P026,West,1,416.92,5
3706,2025-07-16,C0102,P017,West,5,253.22,15
3707,2024-12-29,C0123,P050,East,5,385.23,10
3708,2025-12-21,C0356,P046,South,4,300.52,0
3709,2024-06-07,C0024,P006,North,4,494.73,15
3710,2026-02-13,C0026,P020,South,5,228.44,0
3711,2024-10-09,C0165,P037,South,1,420.55,10
3712,2025-11-06,C0146,P022,East,2,303.2,0
3713,2026-01-30,C0079,P026,East,5,397.55,5
3714,2025-08-31,C0095,P037,North,3,339.54,20
3715,2025-10-17,C0021,P004,North,1,329.6,10
3716,2024-10-18,C0058,P047,North,2,80.19,10
3717,2025-08-17,C0222,P045,North,1,442.0,5
3718,2024-06-10,C0013,P048,North,5,361.41,10
3719,2025-08-08,C0368,P040,West,1,164.12,0
3720,2025-12-01,C0063,P046,North,5,450.45,15
3721,2024-07-19,C0215,P034,West,5,78.32,5
3722,2025-01-06,C0394,P018,East,5,362.85,5
3723,2025-03-01,C0283,P044,North,2,80.42,20
3724,2025-01-03,C0024,P013,West,4,353.63,20
3725,2025-07-03,C0495,P014,West,1,83.96,0
3726,2024-05-30,C0166,P023,North,1,488.36,20
3727,2026-01-06,C0138,P038,North,2,294.97,5
3728,2024-12-08,C0038,P012,East,1,457.52,15
3729,2024-08-16,C0351,P013,North,4,283.5,15
3730,2025-12-17,C0069,P048,North,3,132.91,20
3731,2025-11-01,C0328,P036,North,4,497.46,5
3732,2024-09-04,C0318,P020,West,1,321.44,0
3733,2026-02-23,C0043,P019,East,2,270.7,20
3734,2025-08-18,C0329,P009,South,5,270.48,5
3735,2025-04-01,C0066,P036,East,4,56.92,10
3736,2025-01-11,C0004,P002,South,5,237.86,20
3737,2026-02-22,C0441,P050,North,3,181.39,20
3738,2025-12-24,C0096,P036,North,5,141.87,20
3739,2024-08-02,C0237,P044,East,2,432.52,10
3740,2025-04-11,C0465,P031,East,4,208.39,0
3741,2024-05-21,C0393,P017,West,4,421.96,0
3742,2025-04-21,C0382,P048,South,2,351.28,0
3743,2025-10-29,C0374,P031,North,3,270.63,10
3744,2024-11-21,C0179,P028,South,3,322.76,15
3745,2025-05-09,C0124,P025,North,3,62.19,20
3746,2024-12-07,C0337,P044,West,2,330.29,10
3747,2026-01-15,C0139,P021,North,1,381.87,0
3748,2025-04-27,C0086,P048,West,5,219.23,15
3749,2025-10-26,C0174,P042,South,1,345.07,20
3750,2024-11-16,C0040,P006,North,3,453.13,20
3751,2025-03-18,C0036,P038,West,1,192.27,20
3752,2024-06-25,C0178,P033,East,5,296.68,0
3753,2025-12-08,C0346,P045,East,5,484.0,10
3754,2024-04-03,C0428,P047,West,5,364.3,15
3755,2025-10-10,C0209,P030,North,5,282.03,20
3756,2025-01-15,C0482,P045,North,2,75.51,20
3757,2024-07-27,C0431,P009,West,2,323.71,15
3758,2025-12-02,C0130,P036,South,4,418.41,0
3759,2025-03-21,C0500,P021,West,1,102.75,15
3760,2025-09-07,C0222,P033,North,2,141.55,5
3761,2024-11-10,C0365,P029,North,2,185.74,20
3762,2025-04-30,C0144,P017,West,1,193.73,5
3763,2026-03-19,C0435,P001,East,2,366.27,10
3764,2024-06-30,C0037,P010,East,1,90.87,10
3765,2025-09-28,C0273,P007,West,5,425.22,15
3766,2024-08-07,C0028,P027,South,2,218.05,15
3767,2024-08-06,C0074,P026,South,5,288.45,10
3768,2024-05-23,C0144,P024,South,3,362.91,0
3769,2024-09-09,C0253,P029,East,5,241.84,0
3770,2025-09-15,C0057,P036,South,1,201.64,0
3771,2025-04-23,C0127,P040,West,1,242.21,10
3772,2025-06-16,C0500,P001,West,5,155.12,0
3773,2025-09-24,C0060,P042,East,3,52.21,15
3774,2025-12-28,C0115,P049,South,1,371.89,15
3775,2025-03-01,C0161,P040,East,3,278.75,10
3776,2025-03-05,C0274,P024,West,5,271.3,10
3777,2025-07-17,C0451,P032,East,4,166.11,0
3778,2024-04-10,C0350,P036,East,4,168.46,20
3779,2025-01-08,C0101,P047,North,1,97.84,5
3780,2024-07-02,C0027,P001,North,2,123.29,5
3781,2025-02-25,C0375,P035,North,5,245.16,10
3782,2024-10-07,C0256,P015,South,2,323.6,15
3783,2026-03-05,C0432,P031,West,4,177.47,0
3784,2025-05-28,C0245,P001,East,5,78.72,0
3785,2025-06-28,C0320,P009,West,3,175.07,20
3786,2025-01-11,C0428,P027,North,4,279.99,5
3787,2025-02-12,C0471,P025,North,3,490.97,5
3788,2024-03-30,C0460,P048,North,5,455.98,0
3789,2025-11-08,C0278,P046,South,1,141.59,15
3790,2026-02-19,C0427,P044,East,3,166.43,5
3791,2024-07-28,C0215,P044,South,2,115.25,20
3792,2025-11-24,C0208,P049,West,1,405.71,20
3793,2026-01-02,C0057,P009,South,1,78.8,10
3794,2025-09-20,C0431,P036,North,4,169.39,0
3795,2024-11-14,C0389,P007,North,3,489.09,10
3796,2024-11-30,C0062,P012,West,5,468.4,5
3797,2026-03-18,C0334,P050,East,3,132.44,15
3798,2024-11-12,C0442,P048,West,2,175.85,5
3799,2024-06-26,C0083,P046,North,3,230.91,20
3800,2024-10-02,C0467,P013,South,1,160.41,0
3801,2024-11-10,C0025,P038,West,3,258.65,15
3802,2025-04-06,C0231,P035,North,3,444.49,20
3803,2024-10-12,C0249,P011,West,1,292.68,0
3804,2026-02-15,C0351,P001,East,2,237.65,5
3805,2025-08-30,C0222,P046,West,3,94.3,5
3806,2026-03-16,C0395,P010,West,2,226.87,0
3807,2024-04-18,C0287,P049,North,3,325.97,5
3808,2024-07-04,C0403,P037,North,4,335.98,10
3809,2024-05-30,C0146,P017,North,4,243.91,5
3810,2025-12-06,C0018,P030,North,1,421.28,5
3811,2025-11-06,C0440,P048,North,1,259.41,15
3812,2024-10-12,C0188,P039,South,2,183.38,0
3813,2025-03-14,C0036,P008,West,4,308.98,5
3814,2025-08-02,C0400,P007,West,4,490.53,20
3815,2024-11-27,C0057,P037,West,5,113.86,10
3816,2025-11-14,C0375,P004,West,5,158.11,5
3817,2024-09-06,C0097,P033,West,1,100.23,10
3818,2025-06-10,C0384,P025,West,1,486.35,0
3819,2024-10-11,C0258,P044,East,1,278.39,10
3820,2024-06-24,C0152,P028,West,5,245.85,10
3821,2026-01-02,C0333,P019,North,2,458.42,15
3822,2024-09-10,C0075,P002,East,5,305.97,5
3823,2024-06-13,C0381,P031,North,2,175.91,5
3824,2025-08-12,C0145,P020,East,5,312.91,20
3825,2025-10-02,C0350,P024,East,4,193.24,20
3826,2025-03-21,C0143,P031,West,2,206.98,5
3827,2025-01-15,C0012,P005,East,5,124.26,5
3828,2025-11-09,C0289,P017,West,1,340.77,20
3829,2025-08-24,C0313,P013,East,2,380.57,15
3830,2025-09-21,C0049,P009,East,2,369.09,20
3831,2024-07-25,C0386,P025,South,3,52.84,0
3832,2025-02-04,C0003,P045,West,5,150.49,15
3833,2026-03-20,C0439,P046,West,3,223.47,0
3834,2025-04-10,C0035,P002,West,1,372.35,15
3835,2024-11-26,C0129,P002,West,5,438.78,15
3836,2025-02-15,C0087,P013,South,2,456.29,20
3837,2024-10-26,C0263,P014,North,4,259.08,5
3838,2025-01-24,C0387,P050,North,5,243.39,20
3839,2024-04-22,C0286,P035,East,1,355.91,0
3840,2025-07-19,C0009,P050,West,5,374.15,0
3841,2025-04-02,C0338,P005,North,1,423.53,0
3842,2024-05-16,C0179,P048,South,5,444.05,20
3843,2024-11-02,C0051,P040,West,5,439.57,20
3844,2025-04-02,C0471,P030,East,5,120.17,15
3845,2025-12-25,C0474,P039,South,3,335.84,0
3846,2025-09-17,C0352,P032,East,5,275.62,20
3847,2024-07-08,C0006,P025,South,2,489.21,20
3848,2025-01-25,C0319,P018,North,5,194.1,0
3849,2025-09-06,C0044,P025,East,5,344.71,20
3850,2024-09-07,C0473,P008,East,2,266.78,5
3851,2024-12-19,C0199,P015,South,3,278.25,5
3852,2024-03-23,C0427,P008,North,5,320.96,0
3853,2025-02-27,C0149,P015,East,5,282.38,20
3854,2025-06-15,C0282,P013,North,5,377.31,15
3855,2026-02-05,C0048,P031,North,3,263.49,10
3856,2025-12-02,C0444,P023,East,4,353.0,5
3857,2024-10-18,C0037,P022,West,2,122.22,20
3858,2025-01-05,C0324,P043,North,1,323.06,20
3859,2024-05-04,C0246,P005,East,3,52.2,5
3860,2025-05-15,C0190,P037,South,4,489.22,10
3861,2025-11-04,C0426,P036,South,1,384.2,10
3862,2026-02-07,C0420,P019,West,4,292.01,15
3863,2024-03-31,C0186,P022,South,3,288.39,15
3864,2024-09-14,C0332,P044,East,5,259.67,0
3865,2024-08-31,C0205,P032,North,3,54.55,20
3866,2025-07-07,C0303,P017,East,5,179.28,10
3867,2025-06-03,C0039,P039,West,2,474.3,15
3868,2025-11-23,C0381,P040,North,5,95.79,0
3869,2024-12-16,C0239,P027,East,4,263.58,5
3870,2024-09-30,C0189,P010,South,1,390.14,0
3871,2024-06-28,C0191,P038,West,1,296.15,15
3872,2024-09-14,C0042,P014,West,2,116.87,5
3873,2025-10-10,C0076,P049,North,1,102.73,15
3874,2026-02-15,C0087,P046,East,2,296.32,15
3875,2024-07-17,C0378,P046,West,3,415.97,5
3876,2025-06-21,C0304,P037,East,4,266.98,0
3877,2024-07-29,C0119,P034,North,4,261.39,0
3878,2024-10-26,C0322,P016,East,4,59.45,0
3879,2025-01-23,C0045,P039,East,1,137.83,10
3880,2024-05-25,C0159,P013,North,2,437.91,10
3881,2025-05-17,C0060,P022,North,2,272.62,15
3882,2025-04-20,C0425,P012,South,5,396.71,10
3883,2025-09-06,C0376,P001,South,5,228.16,15
3884,2024-05-21,C0336,P026,North,4,182.31,0
3885,2025-03-06,C0008,P032,North,3,428.7,5
3886,2025-06-23,C0497,P028,South,3,475.86,20
3887,2024-07-25,C0456,P035,South,3,439.56,20
3888,2024-10-13,C0309,P044,West,2,151.92,20
3889,2024-08-30,C0323,P021,North,3,72.51,0
3890,2024-06-26,C0153,P039,West,4,419.54,20
3891,2025-02-24,C0370,P024,North,5,91.3,0
3892,2025-12-22,C0266,P002,West,2,314.4,5
3893,2025-06-25,C0267,P032,North,3,234.82,10
3894,2025-05-09,C0024,P003,West,4,62.04,15
3895,2025-06-04,C0356,P021,East,3,69.2,5
3896,2024-04-04,C0327,P049,North,2,314.33,10
3897,2024-09-25,C0307,P048,South,3,228.16,10
3898,2025-03-30,C0495,P035,East,2,226.95,5
3899,2025-05-30,C0484,P031,West,1,273.28,20
3900,2024-12-04,C0099,P039,West,4,169.49,10
3901,2024-09-11,C0021,P018,West,2,147.49,5
3902,2025-08-04,C0457,P009,West,1,57.04,0
3903,2024-12-28,C0054,P023,West,3,307.4,20
3904,2025-11-10,C0163,P027,South,5,475.62,0
3905,2025-03-04,C0431,P028,North,3,448.46,0
3906,2026-03-02,C0318,P049,West,2,207.66,5
3907,2024-06-25,C0465,P010,South,1,228.5,10
3908,2024-09-24,C0260,P001,East,2,91.86,5
3909,2024-06-15,C0379,P003,North,1,405.6,5
3910,2026-03-11,C0052,P017,West,4,283.86,10
3911,2024-11-25,C0366,P046,South,1,169.81,20
3912,2025-01-05,C0038,P037,North,5,485.39,20
3913,2025-09-01,C0494,P046,East,3,478.74,0
3914,2024-08-26,C0124,P032,East,1,472.52,0
3915,2024-06-01,C0183,P044,South,1,492.24,20
3916,2025-05-23,C0117,P031,West,4,367.0,0
3917,2024-05-30,C0259,P030,West,3,155.36,0
3918,2024-07-20,C0054,P026,West,2,191.21,10
3919,2025-06-27,C0457,P009,West,4,351.65,5
3920,2024-12-21,C0469,P022,West,4,51.31,15
3921,2025-08-29,C0059,P041,West,3,199.3,5
3922,2024-04-09,C0007,P020,West,2,395.56,5
3923,2024-09-22,C0009,P024,East,3,374.02,10
